_id,nome_campus,ano,semestre,cod_ccr,nome_ccr,cr_ccr,ch_ccr,id_turma,desc_turma,tem_turma,cod_uffs_curso_turma,curso_turma,fase_turma,lista_docentes_ch,ch_teorica,ch_pratica,vagas_turma,qtd_inscritos,qtd_concluiram,sit_turma,data_atualizacao
db085055-68cc-483d-8296-9e720a223340,Chapecó,2016,1,GEX001,Matemática instrumental,4,60,13409,Agronomia - 1ª Fase - Integral - 2016/1,,1501,AGRONOMIA,1,"[{""docente"":""TARCISIO KUMMER"",""ch_docente"":60}]",0,0,47,63,56,Encerrada,2022-02-22
76954b87-0ef9-4079-b2af-a79afb205833,Laranjeiras do Sul,2019,2,GEN005,Fenômenos de transporte II,5,75,24902,Engenharia de Alimentos - 10ª Fase - Integral  - 2019/2,,2310,ENGENHARIA DE ALIMENTOS,10,"[{""docente"":""MARCOS ALCEU FELICETTI"",""ch_docente"":75}]",0,0,50,3,3,Encerrada,2022-02-22
1d544612-68fc-4d7a-9cb7-e6b2914ef371,Laranjeiras do Sul,2018,1,GEX203,Química geral,4,60,19784,Engenharia de Aquicultura  - 1ª Fase - Integral - 2018/1,,2510,ENGENHARIA DE AQUICULTURA,1,"[{""docente"":""VALDEMIR VELANI"",""ch_docente"":60}]",0,0,50,53,46,Encerrada,2022-02-22
63e7f4c5-422c-4733-962b-559908014ab8,Chapecó,2016,1,GCS011,"Meio ambiente, economia e sociedade",4,60,13411,Agronomia - 1ª Fase - Integral - 2016/1,,1501,AGRONOMIA,1,"[{""docente"":""ANDREZZA APARECIDA SARAIVA PIEKAS"",""ch_docente"":60}]",0,0,42,56,48,Encerrada,2022-02-22
9b6fa757-bc47-431d-8141-58d873d8166a,Erechim,2016,2,GCH142,Estágio curricular supervisionado IV,5,75,14778,Filosofia - 8ª Fase - Noturno - 2016/2,,5702,FILOSOFIA,8,"[{""docente"":""CELSO EIDT"",""ch_docente"":75}]",0,0,50,5,5,Encerrada,2022-02-22
c24473d0-7a85-4354-9c4b-1552576b7330,Cerro Largo,2018,2,GEX660,Geometria analítica,2,30,21445,Química - 2ª Fase - Noturno - 2018/2,,4120,QUÍMICA,2,"[{""docente"":""FRANCISCO DA SILVEIRA"",""ch_docente"":30}]",0,0,55,29,26,Encerrada,2022-02-22
748cd1c4-e4e8-4a19-a76c-ef8209aa0f55,Chapecó,2019,2,GCB113,Embriologia,2,30,25075,Enfermagem - 2ª Fase - Integral - 2019/2,,1400,ENFERMAGEM,2,"[{""docente"":""LUIS FERNANDO DA COSTA MEDINA"",""ch_docente"":30}]",0,0,40,41,39,Encerrada,2022-02-22
c0e394a1-de1f-449b-bc9b-cef3407b1086,Chapecó,2016,2,GCA038,Entomologia agrícola,4,60,14779,Agronomia - 5ª Fase - Integral - 2016/2,,1501,AGRONOMIA,5,"[{""docente"":""MARCO AURELIO TRAMONTIN DA SILVA"",""ch_docente"":60}]",0,0,50,50,48,Encerrada,2022-02-22
96f0d3e1-f07f-4d7a-9723-ebccce17b5fa,Cerro Largo,2018,1,GCA039,Saúde de plantas,5,75,19779,Agronomia (Turma B) - 5ª Fase - Integral - 2018/1,,4500,AGRONOMIA,5,"[{""docente"":""JULIANE LUDWIG"",""ch_docente"":45}]",0,0,27,27,27,Encerrada,2022-02-22
3a3591a8-0043-45ed-9e81-81cdb1066fdc,Erechim,2019,1,GCH741,Prática de ensino em filosofia II: filosofia prática,8,120,24202,Filosofia - 3ª Fase - Noturno - 2019/1,,5702,FILOSOFIA,3,"[{""docente"":""ODAIR CAMATI"",""ch_docente"":120}]",0,0,50,13,12,Encerrada,2022-02-22
5f0cf67c-7c45-4cb8-89f8-6b90b320975a,Erechim,2018,1,GCB314,Fisiologia e nutrição animal,3,45,20692,Agronomia - 5ª Fase - Integral - 2018/1,,5502,AGRONOMIA,5,"[{""docente"":""BERNARDO BERENCHTEIN"",""ch_docente"":45}]",0,0,60,61,60,Encerrada,2022-02-22
2976e68f-a516-4f95-a5a0-d98097fddc80,Erechim,2016,2,GCH138,Trabalho de conclusão de curso III,2,30,14783,Filosofia - 9ª Fase - Noturno - 2016/2,,5702,FILOSOFIA,9,"[{""docente"":""ELOI PEDRO FABIAN"",""ch_docente"":30}]",0,0,50,11,11,Encerrada,2022-02-22
60b1a940-89c9-4982-af29-ff1fff62d2a1,Chapecó,2016,2,GCB052,Melhoramento vegetal,3,45,14787,Agronomia - 5ª Fase - Integral - 2016/2,,1501,AGRONOMIA,5,"[{""docente"":""CLEVISON LUIZ GIACOBBO"",""ch_docente"":45}]",0,0,50,37,34,Encerrada,2022-02-22
39a5f66b-1820-4f6a-82e4-b68db10ba1a2,Realeza,2019,2,GCB415,Educação em ciências: fundamentos da biodiversidade,2,30,25442,Química - 2ª Fase - Noturno - 2019/2,,3121,QUÍMICA,2,"[{""docente"":""CAROLINE HEINIG VOLTOLINI"",""ch_docente"":15},{""docente"":""DANIEL GALIANO"",""ch_docente"":15}]",0,0,30,19,16,Encerrada,2022-02-22
fd0ebb56-a19b-4382-8e1e-61c9e8740312,Erechim,2018,2,GCB315,Biotecnologia,2,30,22550,Agronomia - 4ª Fase - Integral - 2018/2,,5502,AGRONOMIA,4,"[{""docente"":""ALTEMIR JOSE MOSSI"",""ch_docente"":30}]",0,0,50,38,36,Encerrada,2022-02-22
2700103a-240e-4345-8037-61a458543d46,Realeza,2012,1,GCH122,Tecnologias de informação e comunicação no ensino em ciências,4,60,2317,Ciências (TB) - 3ª Fase - Noturno - 2012/1,,3111,CIÊNCIAS NATURAIS,3,"[{""docente"":""CARLOS ROBERTO FRANCA"",""ch_docente"":60}]",0,0,60,56,43,Encerrada,2022-02-22
ac4ea671-1f34-4cd6-9560-33e3b00dd7d2,Laranjeiras do Sul,2012,1,GCH008,Iniciação à prática científica,4,60,2278,Interdisciplinar em Educação no Campo - 2ª fase - integral - 2012/1,,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",2,"[{""docente"":""LISIA REGINA FERREIRA"",""ch_docente"":60}]",0,0,30,23,22,Encerrada,2022-02-22
bd372167-c0ac-4871-85c5-fff9d9400aa7,Cerro Largo,2019,2,GCS300,Mercado de capitais,2,30,26215,Administração (Optativo) - 4ª Fase - Integral - 2019/2,,4601,ADMINISTRAÇÃO,0,"[{""docente"":""ARTUR FILIPE EWALD WUERGES"",""ch_docente"":30}]",0,0,50,50,46,Encerrada,2022-02-22
53a44830-f264-42dc-892a-ecfc0c88196b,Chapecó,2016,2,GCB058,Biologia e ecologia do solo,3,45,14789,Agronomia - 5ª Fase - Integral - 2016/2,,1501,AGRONOMIA,5,"[{""docente"":""JORGE LUIS MATTIAS"",""ch_docente"":15},{""docente"":""PAULO ROGER LOPES ALVES"",""ch_docente"":30}]",0,0,50,34,31,Encerrada,2022-02-22
17838fed-b368-402e-bdbd-157833a9c328,Erechim,2019,1,GCA462,Fitopatologia II,3,45,24289,Agronomia (Turma B) - 5ª Fase - Integral - 2019/1,,5502,AGRONOMIA,5,"[{""docente"":""PAOLA MENDES MILANESI"",""ch_docente"":30}]",0,0,25,14,14,Encerrada,2022-02-22
55bc0cfd-8496-4333-b1a4-226b80d90012,Erechim,2019,2,GCH290,Iniciação à prática científica,4,60,26172,Filosofia - 6ª Fase - Noturno  - 2019/2,,5702,FILOSOFIA,6,"[{""docente"":""FELIX FLORES PINHEIRO"",""ch_docente"":60}]",0,0,50,15,13,Encerrada,2022-02-22
36b52c1a-bc34-4597-a1b8-91c7a6bb5b1d,Laranjeiras do Sul,2011,2,GCB002,Bioquímica,4,60,1478,Eng. de Aquicultura (T2),,2510,ENGENHARIA DE AQUICULTURA,2,"[{""docente"":""LUISA HELENA CAZAROLLI"",""ch_docente"":60}]",0,0,52,16,11,Encerrada,2022-02-22
d344c96e-6e38-4b0f-bf4e-7a83a44cb5ee,Chapecó,2018,2,GSA215,Clínica III: atenção integral à saúde do adulto e da pessoa idosa,10,150,22516,Medicina - 7ª Fase - Integral - 2018/2,,1411,MEDICINA,7,"[{""docente"":""ALAND WALDOW"",""ch_docente"":60},{""docente"":""ALEXANDRE MIGUEL HAISI KLITA"",""ch_docente"":45},{""docente"":""CARLOS ALBERTO DO AMARAL MEDEIROS"",""ch_docente"":30},{""docente"":""JORGE LUIS GARCIA FERRABONE"",""ch_docente"":30},{""docente"":""GABRIELA GONCALVES DE OLIVEIRA"",""ch_docente"":30},{""docente"":""ANDRE MORENO"",""ch_docente"":75},{""docente"":""LEONARDO VOGLINO WINKELMANN"",""ch_docente"":30},{""docente"":""ANA LUIZA BABO SEDLACEK CARVALHO"",""ch_docente"":30},{""docente"":""JORGE DIEGO VALENTINI"",""ch_docente"":30}]",0,0,40,36,36,Encerrada,2022-02-22
0fa9cdbe-30c4-458f-8fb9-cee877eb5e12,Laranjeiras do Sul,2018,2,GEN015,Construção civil e obras hidráulicas,4,60,22022,Engenharia de Aquicultura - 6ª Fase - Integral - 2018/2,,2510,ENGENHARIA DE AQUICULTURA,6,"[{""docente"":""CACEA FURLAN MAGGI CARLOTO"",""ch_docente"":60}]",0,0,50,12,12,Encerrada,2022-02-22
542edc1b-3d39-4461-8f01-20eb58d6d18e,Realeza,2016,2,GCB228,Biologia para ciências II,2,30,15467,Física - 4ª Fase - Noturno - 2016/2,,3101,FÍSICA,4,"[{""docente"":""LUCIANA GRACIANO"",""ch_docente"":15},{""docente"":""RUBEN ALEXANDRE BOELTER"",""ch_docente"":15}]",0,0,33,10,9,Encerrada,2022-02-22
c1163e77-9671-426c-b6d3-fa049e943638,Realeza,2012,1,GCB037,Microbiologia de alimentos,4,60,2105,Nutrição (TA) - 5ª fase - Integral - 2012/1,,3410,NUTRIÇÃO,5,"[{""docente"":""ALEXANDRE CARVALHO DE MOURA"",""ch_docente"":60}]",0,0,20,15,15,Encerrada,2022-02-22
76e3d875-de53-4692-b70b-a81884749af5,Chapecó,2018,2,GCH401,Tópicos especiais em filosofia política I,4,60,22594,Filosofia (Optativo) - 8ª Fase - Noturno - 2018/2,,1701,FILOSOFIA,8,"[{""docente"":""FLAVIO MIGUEL DE OLIVEIRA ZIMMERMANN"",""ch_docente"":60}]",0,0,50,14,12,Encerrada,2022-02-22
1da5e2b7-bd4b-4d28-94d4-f5164d0cc108,Erechim,2018,2,GCH058,Alfabetização: teoria e prática I,4,60,22834,Pedagogia - 4ª Fase - Noturno - 2018/2	,,5732,PEDAGOGIA,4,"[{""docente"":""ZORAIA AGUIAR BITTENCOURT"",""ch_docente"":60}]",0,0,50,46,42,Encerrada,2022-02-22
1fc7989f-c8c3-4b25-916c-726f7127ac6c,Chapecó,2016,2,GCA315,Floricultura e paisagismo,3,45,14791,Agronomia (Optativo) - 5ª Fase - Integral - 2016/2,,1501,AGRONOMIA,5,"[{""docente"":""VANESSA NEUMANN SILVA"",""ch_docente"":45}]",0,0,50,23,22,Encerrada,2022-02-22
23d287e2-f201-4ba0-a458-8f6fb3e55337,Chapecó,2016,2,GCA225,Bovinocultura de leite,4,60,14793,Agronomia - 7ª Fase - Integral - 2016/2,,1501,AGRONOMIA,7,"[{""docente"":""FERNANDA HENTZ"",""ch_docente"":60}]",0,0,50,16,15,Encerrada,2022-02-22
f1bd3edf-e981-4aff-be3c-448e73035a7b,Chapecó,2018,1,GLA006,Estudos da língua portuguesa I: fonética e fonologia,3,45,20994,Letras (Português e Espanhol) - 3ª Fase - Noturno -  2018/1,,1801,LETRAS - PORTUGUÊS E ESPANHOL,3,"[{""docente"":""MARCELO JACO KRUG"",""ch_docente"":45}]",0,0,50,49,42,Encerrada,2022-02-22
05229e64-9ab7-48b8-9037-25b1eb97bdcb,Chapecó,2019,1,GCS080,Estratégia mercadológica,4,60,23840,Administração - 7ª Fase - Matutino - 2019/1,,1600,ADMINISTRAÇÃO,7,"[{""docente"":""ALESSANDRA CASSOL"",""ch_docente"":60}]",0,0,50,7,7,Encerrada,2022-02-22
b55ae87a-5e85-4b64-9f89-8189729b99ee,Chapecó,2019,1,GCS086,Empreendimentos e modelos de negociação,2,30,23842,Administração - 9ª Fase - Matutino - 2019/1,,1600,ADMINISTRAÇÃO,9,"[{""docente"":""HUMBERTO TONANI TOSTA"",""ch_docente"":30}]",0,0,50,17,15,Encerrada,2022-02-22
4ca0b960-87a1-4db9-bdb1-c6d3fc336a1d,Chapecó,2018,1,GCH029,História da fronteira Sul,4,60,21000,Letras (Português e Espanhol) - 3ª Fase - Noturno -  2018/1,,1801,LETRAS - PORTUGUÊS E ESPANHOL,3,"[{""docente"":""FERNANDO VOJNIAK"",""ch_docente"":30},{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":30}]",0,0,50,50,42,Encerrada,2022-02-22
b000f6fb-0425-4d3a-8fb0-ae01b6daf4aa,Chapecó,2019,1,GCS545,Gestão de pessoas II,4,60,23839,Administração - 7ª Fase - Matutino - 2019/1,,1600,ADMINISTRAÇÃO,7,"[{""docente"":""KELLY CRISTINA BENETTI TONANI TOSTA"",""ch_docente"":60}]",0,0,50,7,7,Encerrada,2022-02-22
e10d8b48-b717-436d-9a2a-316c67d3d26d,Chapecó,2016,2,GCS091,Enfoque sistêmico na agricultura,3,45,14794,Agronomia - 7ª Fase - Integral - 2016/2,,1501,AGRONOMIA,7,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":30},{""docente"":""JAMES LUIZ BERTO"",""ch_docente"":15}]",0,0,50,45,33,Encerrada,2022-02-22
5aeb071f-549a-4d80-b48a-f7bc01e1c591,Chapecó,2019,1,GEN253,Circuitos digitais,4,60,24874,Ciência da Computação (Turma B) - 2ª Fase - Noturno - 2019/1,,1101,CIÊNCIA DA COMPUTAÇÃO,2,"[{""docente"":""LUCIANO LORES CAIMI"",""ch_docente"":30},{""docente"":""ADRIANO SANICK PADILHA"",""ch_docente"":30}]",0,0,21,21,20,Encerrada,2022-02-22
a324d84d-c35e-4937-831d-6252a87ed570,Chapecó,2016,2,GCA050,Suinocultura,3,45,14797,Agronomia - 7ª Fase - Integral - 2016/2,,1501,AGRONOMIA,7,"[{""docente"":""FERNANDA HENTZ"",""ch_docente"":45}]",0,0,50,21,20,Encerrada,2022-02-22
ebf8cb30-af2e-464c-b504-d378c551be86,Chapecó,2016,2,GCA244,Fruticultura,4,60,14799,Agronomia - 7ª Fase - Integral - 2016/2,,1501,AGRONOMIA,7,"[{""docente"":""CLEVISON LUIZ GIACOBBO"",""ch_docente"":60}]",0,0,50,38,35,Encerrada,2022-02-22
698968d4-6b39-47cc-a965-94f1f2e321eb,Chapecó,2011,2,GCH087,Antropologia para administradores,2,30,1546,Administração (T2),,1601,ADMINISTRAÇÃO,3,"[{""docente"":""ADILES SAVOLDI"",""ch_docente"":30}]",0,0,52,52,49,Encerrada,2022-02-22
15213d05-dbb8-4333-952c-9cb2f028524b,Chapecó,2019,2,GEX195,Geometria analítica,4,60,24954,Ciência da Computação - 2ª Fase - Matutino - 2019/2,,1100,CIÊNCIA DA COMPUTAÇÃO,2,"[{""docente"":""DIVANE MARCON"",""ch_docente"":60}]",0,0,50,50,49,Encerrada,2022-02-22
26f161e1-e9a0-4b00-abdc-ef6f3a8f67c0,Erechim,2017,2,GCH736,Teoria do conhecimento,4,60,18113,Filosofia - 2ª Fase - Noturno - 2017/2,,5702,FILOSOFIA,2,"[{""docente"":""ILTON BENONI DA SILVA"",""ch_docente"":60}]",0,0,50,23,22,Encerrada,2022-02-22
52ce7b65-667e-41ac-a5d4-f04f94becb65,Chapecó,2019,1,GCA238,Ecofisiologia agrícola,2,30,24357,Agronomia - 5ª Fase - Integral - 2019/1,,1501,AGRONOMIA,5,"[{""docente"":""ROSIANE BERENICE NICOLOSO DENARDIN"",""ch_docente"":30}]",0,0,60,48,47,Encerrada,2022-02-22
503545b0-0155-4a54-8e3a-3a00f5b81180,Chapecó,2019,2,GEX219,Física III,4,60,25043,Engenharia Ambiental e Sanitária - 4ª Fase - Integral - 2019/2,,1301,ENGENHARIA AMBIENTAL E SANITÁRIA,4,"[{""docente"":""DIEGO ANDERSON HOFF"",""ch_docente"":60}]",0,0,50,24,24,Encerrada,2022-02-22
316325c1-c6b3-4ea1-987b-4e84f7519e7b,Chapecó,2016,2,GCA057,Pós-colheita,3,45,14806,Agronomia - 9ª Fase - Integral - 2016/2,,1501,AGRONOMIA,9,"[{""docente"":""VANESSA NEUMANN SILVA"",""ch_docente"":30},{""docente"":""CLEVISON LUIZ GIACOBBO"",""ch_docente"":15}]",0,0,50,30,28,Encerrada,2022-02-22
62050473-6697-488e-9cd0-8fc5e3f8ff90,Erechim,2018,1,GCH292,História da fronteira Sul,4,60,20755,Arquitetura e Urbanismo - 3ª Fase - Integral - 2018/1,,5610,ARQUITETURA E URBANISMO,3,"[{""docente"":""DEBORA CLASEN DE PAULA"",""ch_docente"":60}]",0,0,51,52,51,Encerrada,2022-02-22
8300695e-8d7f-4a70-ae1f-3b16b3ccceeb,Cerro Largo,2018,2,GCA521,Fundamentos econômicos para a análise de sistemas de produção,4,60,21470,Agronomia - 4ª Fase - Integral - 2018/2,,4500,AGRONOMIA,4,"[{""docente"":""BENEDITO SILVA NETO"",""ch_docente"":60}]",0,0,55,55,51,Encerrada,2022-02-22
7145a416-9f3d-43ef-8cf8-d32ab4270882,Realeza,2010,1,GSA007,Introdução à nutrição,4,60,210,Nutrição (T1),,3410,NUTRIÇÃO,1,"[{""docente"":""ROZANE APARECIDA TOSO BLEIL"",""ch_docente"":60}]",0,0,40,36,36,Encerrada,2022-02-22
276348b3-544f-468b-a9dc-06c226c02b3d,Cerro Largo,2018,2,GCB133,Organografia e sistemática de espermatófitos,4,60,21502,Agronomia (Turma B) - 2ª Fase - Integral - 2018/2,,4500,AGRONOMIA,2,"[{""docente"":""MARDIORE TANARA PINHEIRO DOS SANTOS"",""ch_docente"":30}]",0,0,25,24,20,Encerrada,2022-02-22
9cfb299c-9f2c-45dd-a9f8-4816e1094f8b,Chapecó,2019,2,GSA021,O cuidado no processo de viver humano I,22,330,25088,Enfermagem - 6ª Fase - Integral - 2019/2,,1400,ENFERMAGEM,6,"[{""docente"":""DENISE CONSUELO MOSER AGUIAR"",""ch_docente"":330},{""docente"":""LEONI TEREZINHA ZENEVICZ"",""ch_docente"":255},{""docente"":""MAIARA BORDIGNON"",""ch_docente"":150},{""docente"":""MARCELI CLEUNICE HANAUER"",""ch_docente"":150},{""docente"":""VANDER MONTEIRO DA CONCEICAO"",""ch_docente"":210},{""docente"":""YANÁ TAMARA TOMASI"",""ch_docente"":105},{""docente"":""ADRIANE KARAL"",""ch_docente"":240}]",0,0,40,37,37,Encerrada,2022-02-22
13c6202d-dde1-4f93-8d17-e2ce99851eff,Cerro Largo,2018,2,GCB182,Estagio curricular supervisionado III: ciências no ensino fundamental,7,105,21423,Física - 8ª Fase - Noturno - 2018/2,,4100,FÍSICA,8,"[{""docente"":""ROSEMAR AYRES DOS SANTOS"",""ch_docente"":105}]",0,0,15,8,8,Encerrada,2022-02-22
9ea8cc99-3d10-4898-b0d2-0e970951c4f0,Chapecó,2010,1,GCH030,Metodologia científica,4,60,254,História (T1),,1720,HISTÓRIA,1,"[{""docente"":""ELSIO JOSE CORA"",""ch_docente"":60}]",0,0,50,28,28,Encerrada,2022-02-22
776b6ed6-9370-4fc6-bc72-f95e502e9ec6,Erechim,2018,2,GCH290,Iniciação à prática científica,4,60,21558,Filosofia - 6ª Fase - Noturno - 2018/2,,5702,FILOSOFIA,6,"[{""docente"":""LUCAS ROISENBERG RODRIGUES"",""ch_docente"":60}]",0,0,50,32,27,Encerrada,2022-02-22
c950e4ba-c1ac-4f67-9f0a-699f4d16e505,Chapecó,2016,2,GCA428,Tópicos em agronomia III,4,60,14809,Agronomia (Optativo) - 9ª Fase - Integral - 2016/2,,1501,AGRONOMIA,9,"[{""docente"":""ANDRE LUIZ RADUNZ"",""ch_docente"":45},{""docente"":""JOAO GUILHERME DAL BELO LEITE"",""ch_docente"":15}]",0,0,25,4,3,Encerrada,2022-02-22
dc915130-52e9-4c3c-ace0-75ce1e38923c,Chapecó,2018,1,GEX033,Cálculo II,4,60,21086,Ciência da Computação - 3ª Fase - Vespertino - 2018/1,,1100,CIÊNCIA DA COMPUTAÇÃO,3,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",0,0,50,6,5,Encerrada,2022-02-22
72c5abee-f4a7-4997-b136-03921c0e16b2,Chapecó,2011,2,GCH006,Introdução aos estudos históricos,4,60,1133,História (T4),,1721,HISTÓRIA,1,"[{""docente"":""VICENTE NEVES DA SILVA RIBEIRO"",""ch_docente"":60}]",0,0,52,52,45,Encerrada,2022-02-22
45ab250e-996b-4be9-ad92-715bcaf11e0b,Chapecó,2018,1,GEX033,Cálculo II,4,60,21109,Ciência da Computação - 4ª Fase - Noturno - 2018/1,,1101,CIÊNCIA DA COMPUTAÇÃO,4,"[{""docente"":""ANTONIO MARCOS CORREA NERI"",""ch_docente"":60}]",0,0,50,48,45,Encerrada,2022-02-22
fb65905d-1533-40fa-b317-5c1fe5a736e4,Chapecó,2018,1,GEX105,Redes de computadores,4,60,21115,Ciência da Computação - 8ª Fase - Noturno - 2018/1,,1101,CIÊNCIA DA COMPUTAÇÃO,8,"[{""docente"":""MARCO AURELIO SPOHN"",""ch_docente"":60}]",0,0,50,20,20,Encerrada,2022-02-22
248fda6b-0e3c-4f5a-a68a-bb0b83061019,Chapecó,2019,2,GCH142,Estágio curricular supervisionado IV,5,75,25501,Filosofia - 8ª Fase - Noturno - 2019/2,,1701,FILOSOFIA,8,"[{""docente"":""JOSE CARLOS MENDONCA"",""ch_docente"":75}]",0,0,50,7,7,Encerrada,2022-02-22
31b7bc83-313e-4b99-b26d-adb3319f200e,Laranjeiras do Sul,2019,2,GCS005,Desenho técnico,3,45,24916,Engenharia de Alimentos - 2ª Fase - Integral  - 2019/2,,2310,ENGENHARIA DE ALIMENTOS,2,"[{""docente"":""DENISE MARIA GRZEGOZEWSKI"",""ch_docente"":45}]",0,0,50,36,33,Encerrada,2022-02-22
fce1e9d4-1787-46a3-9332-0ac1214b74f3,Realeza,2019,2,GCB206,Zoologia dos invertebrados II,4,60,25561,Ciências Biológicas (Turma A) - 6ª Fase - Noturno - 2019/2,,3201,CIÊNCIAS BIOLÓGICAS,6,"[{""docente"":""ADELITA MARIA LINZMEIER"",""ch_docente"":45}]",0,0,20,16,16,Encerrada,2022-02-22
99e4354a-8121-43e0-a1b4-6d4b4ab9b095,Laranjeiras do Sul,2019,2,GCA392,"Educação do campo, conhecimento escolar e cultura local",2,30,26657,Interdisciplinar em Educação no Campo: Ciências Sociais e Humanas (Pronacampo) - 1ª Fase - Integral - 2019/2,,2550,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,1,"[{""docente"":""MARCIANE MARIA MENDES"",""ch_docente"":30}]",0,0,29,28,28,Encerrada,2022-02-22
f9b78d7d-5f87-453b-94ee-1efe476c75e8,Erechim,2019,2,GCH807,Teorias da aprendizagem e do desenvolvimento humano,4,60,26549,Interdisciplinar em Educação do Campo: Ciências da Natureza (Pronacampo) - 3ª Fase - Integral - 2019/2,,5510,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,3,"[{""docente"":""MARCIA FARINELLA SOARES DE CAMPOS"",""ch_docente"":60}]",0,0,40,35,34,Encerrada,2022-02-22
a53d87d2-ca44-4af2-ad04-2c0b2fafef2b,Laranjeiras do Sul,2016,2,GCS136,Macroeconomia II,4,60,14816,Ciências Econômicas - 6ª fase - Integral - 2016/2,,2601,CIÊNCIAS ECONÔMICAS,6,"[{""docente"":""DEISE MARIA BOURSCHEIDT"",""ch_docente"":60}]",0,0,50,26,25,Encerrada,2022-02-22
c4e0648d-16a9-4bf4-9c82-e256dacf2500,Erechim,2018,1,GCS493,Ateliê Livre em urbanismo I,2,30,21126,Arquitetura e Urbanismo (Optativo) - 5ª Fase - Integral - 2018/1,,5610,ARQUITETURA E URBANISMO,5,"[{""docente"":""GUILHERME RODRIGUES BRUNO"",""ch_docente"":30}]",0,0,50,50,44,Encerrada,2022-02-22
5460efd7-8ba3-4b8e-ac56-5c443f4cd640,Laranjeiras do Sul,2019,2,GCA342,Doenças em plantas cultivadas,3,45,25158,Agronomia (Turma A) - 6ª Fase - Integral - 2019/2,,2503,AGRONOMIA,6,"[{""docente"":""GILMAR FRANZENER"",""ch_docente"":45}]",0,0,24,26,24,Encerrada,2022-02-22
c975ccde-3cc0-4a37-ad3a-5f9eed57ba04,Laranjeiras do Sul,2015,1,GCS011,"Meio ambiente, economia e sociedade",4,60,10413,Engenharia de Aquicultura - 7ª Fase - Integral - 2015/1,,2510,ENGENHARIA DE AQUICULTURA,7,"[{""docente"":""GRACIALINO DA SILVA DIAS"",""ch_docente"":60}]",0,0,53,20,20,Encerrada,2022-02-22
faf374e5-c8c0-4f59-b3bf-b3b34bade609,Erechim,2017,2,GEX542,Química na educação básica I,4,60,17931,Interdisciplinar em Educação do Campo: Ciências da Natureza (Pronacampo) - 4ª Fase - Integral - 2017/2,,5510,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,4,"[{""docente"":""MOISES MARQUES PRSYBYCIEM"",""ch_docente"":60}]",0,0,61,65,60,Encerrada,2022-02-22
1f0b96d2-45e2-4831-9a5c-c1443fbc449d,Laranjeiras do Sul,2015,1,GCH008,Iniciação à prática científica,4,60,10570,Interdisciplinar em educação no campo - 2ª Fase - Integral - 2015/1,,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",2,"[{""docente"":""LUIZ CARLOS DE FREITAS"",""ch_docente"":60}]",0,0,30,26,25,Encerrada,2022-02-22
e9073d07-b836-470a-8d56-cfa21922f1f5,Laranjeiras do Sul,2018,1,GCA149,Fisiologia pós-colheita,2,30,21165,Agronomia (Optativo) - 10ª Fase - Integral 2018/1,,2503,AGRONOMIA,10,"[{""docente"":""JOSUEL ALFREDO VILELA PINTO"",""ch_docente"":30}]",0,0,50,30,22,Encerrada,2022-02-22
820993f1-a2e4-4563-be74-d47af9fcd521,Cerro Largo,2012,1,GCH087,Antropologia para administradores,2,30,2556,Administração - 3ª Fase - Integral - 2012/1,,4601,ADMINISTRAÇÃO,3,"[{""docente"":""LETICIA DE FARIA FERREIRA"",""ch_docente"":30}]",0,0,50,40,36,Encerrada,2022-02-22
482d1b86-f448-4c70-9519-fded559b3cf2,Cerro Largo,2016,1,GEX037,Física II,4,60,13663,Engenharia Ambiental - 3ª Fase - 9ª Fase - Integral - 2016/1,,4300,ENGENHARIA AMBIENTAL E SANITÁRIA,3,"[{""docente"":""ALINE BEATRIZ RAUBER"",""ch_docente"":60}]",0,0,50,32,18,Encerrada,2022-02-22
7094471d-bea0-47c3-8a1d-c0cd0c2a2487,Laranjeiras do Sul,2017,1,GCA016,Simulação e controle de processos da indústria de alimentos,4,60,17766,Engenharia de Alimentos - Integral - 10ª Fase - 2017/1,,2310,ENGENHARIA DE ALIMENTOS,10,"[{""docente"":""GUSTAVO HENRIQUE FIDELIS DOS SANTOS"",""ch_docente"":60}]",0,0,50,8,8,Encerrada,2022-02-22
e1b5921f-6e02-4657-90e3-803c18b51898,Erechim,2016,1,GCH024,Fundamentos da educação,3,45,13692,Pedagogia - 3ª Fase - Noturno - 2016/1,,5732,PEDAGOGIA,3,"[{""docente"":""CARMEM LÚCIA ALBRECHT DA SILVEIRA"",""ch_docente"":45}]",0,0,50,41,39,Encerrada,2022-02-22
