_id,cod_ccr,nome_ccr,cr_ccr,ch_ccr,desc_matriz,fase_oferta,ccr_obrigatorio,ccr_optativo,nome_campus,cod_uffs,cod_emec,nome_curso,turno,per_ingresso,em_andamento,data_atualizacao
f02ee27a-b9c7-4e00-8baf-f8677ee55ac0,GEX006,Estatística básica,4,60,32-AGRONOMIA - CERRO LARGO - 2010,3,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
c1bc9c22-fe71-41ea-94bc-8cd37052210d,GEX006,Estatística básica,4,60,42-CIÊNCIAS SOCIAIS - ERECHIM - 2010,2,Sim,Não,Erechim,5742,5000408,CIÊNCIAS SOCIAIS,NOTURNO,Não,Sim,2022-02-22
0a3e32d1-1623-4856-a1b0-d24bbd12c9da,GEX006,Estatística básica,4,60,40-HISTÓRIA - ERECHIM - 2010,2,Sim,Não,Erechim,5722,5000401,HISTÓRIA,NOTURNO,Não,Sim,2022-02-22
53f1032b-7f37-49a8-8950-2d55c0b63676,GEX006,Estatística básica,4,60,11-GEOGRAFIA - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1711,5000398,GEOGRAFIA,NOTURNO,Não,Sim,2022-02-22
f0a507af-cb7c-44a9-b9d9-3336d92ef240,GEX006,Estatística básica,4,60,9-FILOSOFIA - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1701,5000396,FILOSOFIA,NOTURNO,Não,Sim,2022-02-22
4cdf3bbe-e27a-4056-887d-9d0d3bcae814,GEX006,Estatística básica,4,60,15-PEDAGOGIA - CHAPECÓ - 2010/2,3,Sim,Não,Chapecó,1731,5000402,PEDAGOGIA,NOTURNO,Não,Sim,2022-02-22
ce1c2bb1-90f7-46be-ba86-84f9a54c0589,GEX006,Estatística básica,4,60,39-GEOGRAFIA - LIC - ERECHIM - 2010,2,Sim,Não,Erechim,5712,5000399,GEOGRAFIA,NOTURNO,Não,Sim,2022-02-22
fcd2de0c-2baf-43b8-a775-4fb540af6916,GEX006,Estatística básica,4,60,7-ADMINISTRAÇÃO - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1601,5000376,ADMINISTRAÇÃO,NOTURNO,Não,Sim,2022-02-22
07e9c8d2-851c-4161-8d0f-0746917b1963,GEX006,Estatística básica,4,60,27-NUTRIÇÃO - REALEZA - 2010,4,Sim,Não,Realeza,3410,5000410,NUTRIÇÃO,INTEGRAL,Sim,Sim,2022-02-22
c10f4c21-4c10-4174-98b9-fa7f03352046,GEX006,Estatística básica,4,60,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,3,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
262d2c3d-08a9-4ec8-9514-6d70526c751d,GEX006,Estatística básica,4,60,8-FILOSOFIA - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1700,5000396,FILOSOFIA,MATUTINO,Não,Sim,2022-02-22
7c3ea8b7-956d-4765-a705-85f0cd6e0648,GEX006,Estatística básica,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,2,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
2f39cf26-4201-4343-a3fa-88137be9d093,GEX006,Estatística básica,4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010,3,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2022-02-22
930881db-c733-4eed-8a7a-e266f2a682d8,GEX006,Estatística básica,4,60,6-ADMINISTRAÇÃO - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1600,5000376,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2022-02-22
50bf1e91-0abe-4e6b-9740-25e0b9327be6,GEX006,Estatística básica,4,60,14-PEDAGOGIA - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1730,5000402,PEDAGOGIA,MATUTINO,Não,Sim,2022-02-22
dbc63c87-adcb-490a-a2eb-0b83cdb60c59,GEX006,Estatística básica,4,60,18-LETRAS - PORTUGUÊS E ESPANHOL - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1800,5000404,LETRAS - PORTUGUÊS E ESPANHOL,MATUTINO,Não,Sim,2022-02-22
38fd7628-b971-43ff-8b12-3e2bde602a4e,GEX006,Estatística básica,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,2,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
088dbce7-cbd5-4160-bb69-819c9b6ec617,GEX006,Estatística básica,4,60,"24-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/1",2,Sim,Não,Laranjeiras do Sul,2540,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",INTEGRAL,Não,Sim,2022-02-22
5048342a-4897-4ed3-bd4f-f2b252720fbf,GEX006,Estatística básica,4,60,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,2,Sim,Não,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2022-02-22
acc3d083-f35a-4fde-b748-68fc4ad9c78e,GEX006,Estatística básica,4,60,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,4,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
47cde31d-14ff-431e-8b4f-709285e2bb6d,GEX006,Estatística básica,4,60,48-FÍSICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2022-02-22
10b6718c-b923-4a8e-b6b3-f28c2e7b2414,GEX006,Estatística básica,4,60,34-LETRAS - PORTUGUÊS E ESPANHOL - CERRO LARGO - 2010,3,Sim,Não,Cerro Largo,4802,5000405,LETRAS - PORTUGUÊS E ESPANHOL,NOTURNO,Não,Sim,2022-02-22
00cf2923-d09b-4a45-b21f-770a3038226b,GEX006,Estatística básica,4,60,46-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2012,2,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Não,Sim,2022-02-22
5af02e15-c8c7-416d-a83e-766c0e57462f,GEX006,Estatística básica,4,60,"25-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/2",2,Sim,Não,Laranjeiras do Sul,2541,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",NOTURNO,Não,Sim,2022-02-22
4011ea70-4977-4982-a1fe-6d69ea135d65,GEX006,Estatística básica,4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
98c6cf48-5e62-43fd-87aa-fa2340a64ed2,GEX007,Química geral,4,60,36-AGRONOMIA - ERECHIM - 2010,1,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
8be6d855-2ab2-4365-8976-259825c299cf,GEX007,Química geral,4,60,77-AGRONOMIA - CERRO LARGO - 2017,1,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
71ed6ad8-b240-4a2d-9d28-920d9bc1ac3c,GEX007,Química geral,4,60,5-AGRONOMIA - CHAPECÓ - 2010,1,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
5712b3b7-6b2d-4af7-a312-cb874ee7f9ec,GEX007,Química geral,4,60,32-AGRONOMIA - CERRO LARGO - 2010,1,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
783cc3a4-0c95-41dd-9a15-017b53a383fd,GEX007,Química geral,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,1,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
3b77efbe-1a0c-4a3d-b958-45379cff574a,GEX008,Cálculo I,4,60,68-AGRONOMIA - ERECHIM - 2014,2,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
cb0ec141-6753-46c2-95db-2e4a81038610,GEX008,Cálculo I,4,60,99-AGRONOMIA - ERECHIM - 2019,2,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
549c84e4-cf26-4163-a77e-b771494b312b,GEX008,Cálculo I,4,60,32-AGRONOMIA - CERRO LARGO - 2010,2,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
65fb5163-4bb0-46eb-b824-1c2cc338a835,GEX008,Cálculo I,4,60,74-AGRONOMIA - ERECHIM - 2016,2,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
35197629-d0b5-432e-b114-fbf4d5d44fe6,GEX008,Cálculo I,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,2,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
1fdb67a1-d60e-479a-aeb9-5fa95197dd35,GEX009,Cálculo I,6,90,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,2,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
70444df2-0681-405d-b90e-10933543ecba,GEX009,Cálculo I,6,90,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,3,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
fdb80f15-c431-40d0-bd4a-f309c3821417,GEX009,Cálculo I,6,90,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
db5d4ae3-8ceb-4341-be8c-8e3193c9e3c4,GEX010,Física I,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,2,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
4b9c747f-2ec8-47fe-9874-4e6110859ef9,GEX010,Física I,4,60,59-ENGENHARIA AMBIENTAL E SANITÁRIA - ERECHIM - 2013,2,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Sim,2022-02-22
5abd9aa4-a51e-4950-bb39-db7262434640,GEX010,Física I,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,2,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
fbd66e16-2e17-49c2-a46b-c8d0e58d4297,GEX010,Física I,4,60,58-ENGENHARIA AMBIENTAL E SANITÁRIA - CERRO LARGO - 2013,2,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Sim,Sim,2022-02-22
eb21b690-56f0-4625-ab13-12a63850522c,GEX010,Física I,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,2,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
0e860a2d-9d15-4ad9-9cfb-03819309a8f6,GEX011,Química analítica,5,75,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,2,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
107c7f76-e97a-4362-941b-667f54720a2c,GEX012,Álgebra linear,2,30,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,3,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
1885b090-4c2b-4474-8ba7-a3560ea901a3,GEX012,Álgebra linear,2,30,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
a7303f4d-7b01-4a21-8438-e9f85145588d,GEX013,Química orgânica,3,45,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,2,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
5f943f94-4f50-4e8d-bc14-55a14f3ff515,GEX013,Química orgânica,3,45,59-ENGENHARIA AMBIENTAL E SANITÁRIA - ERECHIM - 2013,2,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Sim,2022-02-22
9e10a542-3580-4ce9-ba10-562444701ee8,GEX013,Química orgânica,3,45,97-ENGENHARIA AMBIENTAL E SANITÁRIA - ERECHIM - 2019,2,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Sim,Sim,2022-02-22
83ec2f8d-f24b-4fdc-bc8e-04b7f84463fa,GEX013,Química orgânica,3,45,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,2,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
06122d97-bbfe-4448-bacd-0d67ca92e6f9,GEX013,Química orgânica,3,45,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,2,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
7c26b58b-7378-47d2-95f3-e7034f4571c9,GEX014,Climatologia,5,75,39-GEOGRAFIA - LIC - ERECHIM - 2010,2,Sim,Não,Erechim,5712,5000399,GEOGRAFIA,NOTURNO,Não,Sim,2022-02-22
7aa070e0-b085-4f39-938c-b3bbfb7489da,GEX014,Climatologia,5,75,11-GEOGRAFIA - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1711,5000398,GEOGRAFIA,NOTURNO,Não,Sim,2022-02-22
2fc95b74-6edc-4ad9-b1c0-0071b38eca2f,GEX014,Climatologia,5,75,10-GEOGRAFIA - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1710,5000398,GEOGRAFIA,MATUTINO,Não,Sim,2022-02-22
4f757f6d-83a6-44fe-b25b-435905f75744,GEX015,Estrutura de dados I,4,60,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
2f51cb5d-53fd-4b42-96fc-a1f3e2ecfe95,GEX015,Estrutura de dados I,4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
4e06061f-9997-421b-80c5-6047bd53472c,GEX016,Sistemas digitais,4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
ccab5083-cb4c-421f-addd-9dc489d3a52c,GEX016,Sistemas digitais,4,60,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
a45801b0-1a79-4b0d-b813-69c9ced49123,GEX017,Física geral,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,2,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
2d31b6e0-2fc2-4bcc-bdec-ae5f4c56f621,GEX017,Física geral,4,60,36-AGRONOMIA - ERECHIM - 2010,2,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
d4393e00-e841-41c4-b128-6a3e895c0f88,GEX022,Química I,5,75,"30-CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA - CERRO LARGO - 2010/1",1,Sim,Não,Cerro Largo,4110,5000393,"CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA",NOTURNO,Não,Não,2022-02-22
7677749c-0509-4e6f-87d5-7903931a7a3b,GEX022,Química I,5,75,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,1,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
583a8e58-cb35-4f2a-b248-c588065dfb4a,GEX023,Bases matemáticas das ciências,4,60,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,2,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
d12360b3-027a-4538-9b82-c07d8fc2bfbc,GEX023,Bases matemáticas das ciências,4,60,"30-CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA - CERRO LARGO - 2010/1",2,Sim,Não,Cerro Largo,4110,5000393,"CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA",NOTURNO,Não,Não,2022-02-22
1eee304f-968a-4bf5-825c-181557ed8f8d,GEX024,Física I,5,75,"30-CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA - CERRO LARGO - 2010/1",2,Sim,Não,Cerro Largo,4110,5000393,"CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA",NOTURNO,Não,Não,2022-02-22
83653c88-be9f-47f2-8dfc-e96930862da6,GEX024,Física I,5,75,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,2,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
39555274-22be-43dd-b934-12975c3ce456,GEX025,Álgebra linear,4,60,75-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2016,2,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Sim,Sim,2022-02-22
050d3411-545e-471f-996c-2188559ca3e4,GEX025,Álgebra linear,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,3,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
219dc362-724b-4126-9ec6-e9eb0f5dc68a,GEX031,Estatística experimental,3,45,91-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA – LARANJEIRAS DO SUL – 2019,0,Não,Sim,Laranjeiras do Sul,2531,1455378,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,NOTURNO,Sim,Sim,2022-02-22
d51d16de-ef7d-41ca-820a-d14a20fca374,GEX031,Estatística experimental,3,45,75-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2016,4,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Sim,Sim,2022-02-22
e2d02d07-4baa-47a5-89a8-a3f20651f864,GEX031,Estatística experimental,3,45,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,5,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
04dfeb32-05a4-42ee-aec3-3ccd8b4eee14,GEX032,Estatística para administradores,4,60,7-ADMINISTRAÇÃO - CHAPECÓ - 2010/2,3,Sim,Não,Chapecó,1601,5000376,ADMINISTRAÇÃO,NOTURNO,Não,Sim,2022-02-22
b506d170-698c-46cc-8093-699d9afd2d24,GEX032,Estatística para administradores,4,60,6-ADMINISTRAÇÃO - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1600,5000376,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2022-02-22
c24f314d-2c52-4217-ad92-277b9648079f,GEX033,Cálculo II,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,3,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
a531dcc4-8a29-437a-ba49-841e2e6256bf,GEX087,Agroclimatologia,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,3,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
fb92b72d-e6bf-4886-83a3-20ee0c2d519e,GEX033,Cálculo II,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,3,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
a92afbb3-e875-4d84-bb1a-f0c570305315,GEX033,Cálculo II,4,60,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,4,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
8889f1fa-c2ce-454d-be01-a584622b9903,GEX033,Cálculo II,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,3,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
ba14868d-2513-43f5-8f64-e9a46a8facf6,GEX033,Cálculo II,4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
43d6dcf9-03fb-4e30-9d57-89815a22f799,GEX033,Cálculo II,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,3,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
35feef81-794f-44bd-9e79-499230435675,GEX034,Cálculo III,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,4,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
b51381f0-b8ac-4e42-b3a1-d3d9dffeabc2,GEX034,Cálculo III,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,4,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
9a957f0e-4947-4317-a907-ea8a1ea4bcb0,GEX034,Cálculo III,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,4,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
0abda7ff-4f8c-4420-bca2-a3c7125573d0,GEX035,Cálculo IV,3,45,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,5,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
86da9428-ddf9-4671-9185-6b34e2db3aa6,GEX036,Cálculo numérico,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,4,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
e18ed310-125b-4c1b-9c26-85b5852e889b,GEX036,Cálculo numérico,4,60,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,6,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
4ec58710-b03d-4b09-9c6f-d5ddcaca89ba,GEX036,Cálculo numérico,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,6,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
7771172b-51b6-4cc0-8ff4-6b50b87ac6c7,GEX036,Cálculo numérico,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,4,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
df0e6343-07bb-4778-ba22-0a65ac01c19b,GEX036,Cálculo numérico,4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,4,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
4ef75b0a-aa93-4709-a063-55c0080d796e,GEX036,Cálculo numérico,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,4,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
3e9029c5-d33c-4a43-97d7-45adb47b55ed,GEX037,Física II,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,3,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
dff74d97-37eb-47c0-b11f-0aaef2c05d12,GEX037,Física II,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,3,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
fa85ddae-f586-4f4b-8cd4-242b564cd9b0,GEX037,Física II,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,3,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
2f1a7b44-84f1-4824-97a1-2f5add4146ce,GEX037,Física II,4,60,58-ENGENHARIA AMBIENTAL E SANITÁRIA - CERRO LARGO - 2013,3,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Sim,Sim,2022-02-22
6ac923b4-05e5-4706-bb7d-30afb3b6b7eb,GEX087,Agroclimatologia,4,60,5-AGRONOMIA - CHAPECÓ - 2010,3,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
8ccc282f-f2ce-4867-8be2-47aa9e6010f2,GEX037,Física II,4,60,59-ENGENHARIA AMBIENTAL E SANITÁRIA - ERECHIM - 2013,3,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Sim,2022-02-22
028eca68-a7a4-4d48-8774-07338aff904f,GEX038,Física II,5,75,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,4,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
